Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
-1709726734127090,0000039F,false,Rx,0,8,33,00,00,00,00,00,27,14,
-1709726734126834,000003A2,false,Rx,0,8,20,00,28,9C,03,FF,00,68,
-1709726734126578,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726734026752,0000039F,false,Rx,0,8,33,00,00,00,00,00,28,1B,
-1709726734026496,000003A2,false,Rx,0,8,20,00,28,A0,03,FF,00,54,
-1709726734026240,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726733926615,0000039F,false,Rx,0,8,33,00,00,00,00,00,29,1A,
-1709726733926402,000003A2,false,Rx,0,8,20,00,28,A4,03,FF,00,50,
-1709726733926146,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726733826136,0000039F,false,Rx,0,8,33,00,00,00,00,00,2A,19,
-1709726733825923,000003A2,false,Rx,0,8,20,00,28,A8,03,FF,00,5C,
-1709726733825667,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726733725957,0000039F,false,Rx,0,8,33,00,00,00,00,00,2B,18,
-1709726733725743,000003A2,false,Rx,0,8,20,00,28,AC,03,FF,00,58,
-1709726733725487,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726733625564,0000039F,false,Rx,0,8,33,00,00,00,00,00,2C,1F,
-1709726733625350,000003A2,false,Rx,0,8,20,00,28,B0,03,FF,00,44,
-1709726733625094,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726733525384,0000039F,false,Rx,0,8,33,00,00,00,00,00,2D,1E,
-1709726733525128,000003A2,false,Rx,0,8,20,00,28,B4,03,FF,00,40,
-1709726733524872,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726733425204,0000039F,false,Rx,0,8,33,00,00,00,00,00,2E,1D,
-1709726733424948,000003A2,false,Rx,0,8,20,00,28,B8,03,FF,00,4C,
-1709726733424735,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726733324811,0000039F,false,Rx,0,8,33,00,00,00,00,00,2F,1C,
